1,1,2000,1,1,0,0,0,0,0,0,0,174.563,0.858365,4.62284,3,0,7
2,1,2000,1,2,0,0,0,0,0,0,0,5.92559,0.750081,0.795068,3,0,11
3,1,2000,1,3,0,0,0,0,0,0,0,14.9636,0.268228,0.645975,3,0,15
4,1,2000,1,4,0,0,0,0,0,0,0,60.7248,1.06437,0.504803,3,0,19
5,1,2000,1,5,0,0,0,0,0,0,0,22.367,0.834147,0.706063,3,0,23
6,1,8000,1,5,0,0,0,0,0,1,0,14.559,0.337512,0.486814,3,0,27
6,2,8000,3,5,0,0,0,0,1,1,0,98.4207,1.09406,0.732517,3,0,31
7,1,8000,3,5,0,0,0,1,1,1,0,1.09425,1.03609,0.681458,3,0,35
8,1,2000,1,6,0,0,0,1,1,1,0,4.24499,0.534596,0.790512,3,0,39
9,1,8000,1,6,0,0,0,1,1,2,0,18.1007,0.353292,0.613518,3,0,43
9,2,8000,33,6,0,0,0,1,1,2,1,317.723,0.593334,33,3,0,47
9,3,8000,3,6,0,0,0,1,2,2,1,39.0116,1.35027,4.3202,3,0,51
10,1,2000,1,7,0,0,0,1,2,2,1,4.29008,0.559388,0.668965,3,0,55
11,1,2000,1,8,0,0,0,1,2,2,1,11.8557,0.609976,0.666994,3,0,59
12,1,8000,33,8,0,0,0,1,2,3,1,28.1212,0.833209,33,3,0,63
12,2,8000,33,8,0,0,0,1,2,3,2,197.015,1.13615,33,3,0,67
