1,1,2000,3,0,0,1,0,0,0,0,0,485.518,0.664858,4.66381,3,0,7
1,2,2000,1,0,1,1,0,0,0,0,0,422.614,0.818702,0.996387,3,0,11
2,1,2000,3,0,1,2,0,0,0,0,0,942.803,1.16126,0.83738,4,0,16
2,2,2000,1,0,2,2,0,0,0,0,0,25.5766,0.351071,1.71182,4,0,20
3,1,8000,3,0,2,2,0,1,0,0,0,122.987,0.0325162,1.59137,4,0,24
4,1,2000,3,0,2,3,0,1,0,0,0,375.438,2.18657,5.25413,6,0,30
4,2,2000,1,0,3,3,0,1,0,0,0,738.219,0.0117424,4.8493,10,0,38
5,1,2000,1,1,3,3,0,1,0,0,0,147.285,0.303547,2.00601,10,0,42
6,1,2000,3,1,3,4,0,1,0,0,0,44.3744,0.478821,3.67465,10,0,46
6,2,2000,1,1,4,4,0,1,0,0,0,8.53202,1.54905,494.05,10,0,50
7,1,8000,3,1,4,4,0,2,0,0,0,65.9094,0.05724,0.557621,11,0,55
8,1,8000,1,1,4,4,0,2,0,1,0,39.6698,0.856885,0.665695,11,0,59
8,2,8000,3,1,4,4,0,2,1,1,0,1.61047,0.805801,0.669917,11,0,63
9,1,2000,1,2,4,4,0,2,1,1,0,60.3871,0.517032,0.662086,11,0,67
10,1,2000,1,3,4,4,0,2,1,1,0,34.4638,0.667976,0.445265,11,0,71
11,1,8000,1,3,4,4,0,2,1,2,0,27.3756,0.382138,0.34613,11,0,75
11,2,8000,33,3,4,4,0,2,1,2,1,2.4301,0.35009,33,11,0,79
11,3,8000,3,3,4,4,0,2,2,2,1,15.1919,0.448965,2.23422,14,0,86
12,1,8000,1,3,4,4,0,2,2,3,1,46.1272,1.09037,0.437531,14,0,90
12,2,8000,3,3,4,4,0,2,3,3,1,206.163,1.18663,2.25683,14,0,94
13,1,2000,1,4,4,4,0,2,3,3,1,92.1505,0.583614,0.440959,20,0,104
14,1,2000,1,5,4,4,0,2,3,3,1,18.1614,0.484875,0.343612,20,0,108
15,1,2000,1,6,4,4,0,2,3,3,1,29.3255,0.56336,0.335356,20,0,112
16,1,2000,1,7,4,4,0,2,3,3,1,24.6834,0.184744,0.377029,20,0,116
17,1,8000,1,7,4,4,0,2,3,4,1,22.8621,0.029749,0.394979,20,0,120
17,2,8000,33,7,4,4,0,2,3,4,2,9.09081,0.226407,33,20,0,124
17,3,8000,3,7,4,4,0,2,4,4,2,64.7352,0.276767,2.24592,20,0,128
18,1,2000,1,8,4,4,0,2,4,4,2,2.41014,0.0277561,1.12524,20,0,132
19,1,2000,1,9,4,4,0,2,4,4,2,19.2185,0.4915,0.372682,20,0,136
20,1,8000,1,9,4,4,0,2,4,5,2,26.5617,1.88081,0.510556,20,0,140
20,2,8000,3,9,4,4,0,2,5,5,2,50.2968,0.453583,1.73291,21,0,145
21,1,8000,1,9,4,4,0,2,5,6,2,2.87246,0.22687,1.5402,21,1,150
21,2,8000,1,9,4,4,0,2,5,6,3,7.42824,0.0693433,1.37571,25,1,158
21,3,8000,3,9,4,4,0,2,6,6,3,26.902,1.04672,1.7889,25,1,162
22,1,2000,1,10,4,4,0,2,6,6,3,4.01791,0.737628,0.503339,25,1,166
23,1,2000,1,11,4,4,0,2,6,6,3,23.4541,0.744659,0.462923,25,1,170
24,1,8000,1,11,4,4,0,2,6,7,3,23.9398,0.560426,0.427176,25,1,174
24,2,8000,3,11,4,4,0,2,7,7,3,3.07915,1.37336,0.879398,25,1,178
25,1,8000,1,11,4,4,0,2,7,8,3,2.64758,0.120538,1.12085,25,1,182
25,2,8000,3,11,4,4,0,2,8,8,3,1.8407,1.22565,3.95904,25,1,186
26,1,8000,1,11,4,4,0,2,8,9,3,1.25984,0.193443,1.11053,25,1,190
26,2,8000,3,11,4,4,0,2,9,9,3,3.24586,0.889126,0.724188,25,1,194
27,1,2000,1,12,4,4,0,2,9,9,3,4.52279,0.618025,0.433184,25,1,198
28,1,2000,1,13,4,4,0,2,9,9,3,17.3932,0.435376,0.387811,25,1,202
29,1,8000,1,13,4,4,0,2,9,10,3,25.0635,0.744095,0.400908,25,1,206
29,2,8000,3,13,4,4,0,2,10,10,3,2.39717,0.758049,3.03531,25,1,210
30,1,2000,1,14,4,4,0,2,10,10,3,1.08572,0.237839,1.03559,25,1,214
31,1,2000,1,15,4,4,0,2,10,10,3,28.2689,0.567834,0.451259,25,1,218
32,1,8000,33,15,4,4,0,2,10,11,3,35.8541,1.08949,33,25,1,222
32,2,8000,3,15,4,4,0,2,11,11,3,35.1977,1.02135,4.87962,25,1,226
33,1,2000,1,16,4,4,0,2,11,11,3,18.7118,0.867759,0.481697,25,1,230
34,1,8000,1,16,4,4,0,2,11,12,3,16.2584,0.394784,0.466347,25,1,234
34,2,8000,3,16,4,4,0,2,12,12,3,1.83583,0.484831,0.913738,25,1,238
35,1,8000,1,16,4,4,0,2,12,13,3,3.0939,0.452391,0.915636,25,1,242
35,2,8000,33,16,4,4,0,2,12,13,4,2.96448,1.09799,33,25,1,246
35,3,8000,33,16,4,4,0,2,12,13,5,4.27955,0.190329,33,25,1,250
35,4,8000,33,16,4,4,0,2,12,13,6,11.9356,0.933133,33,25,1,254
35,5,8000,3,16,4,4,0,2,13,13,6,16.7681,0.986785,0.892616,25,1,258
36,1,2000,1,17,4,4,0,2,13,13,6,2.43076,0.602674,0.595651,25,1,262
37,1,2000,1,18,4,4,0,2,13,13,6,15.2625,0.602006,0.332147,25,1,266
38,1,2000,1,19,4,4,0,2,13,13,6,26.9083,0.487146,0.391926,25,1,270
39,1,2000,1,20,4,4,0,2,13,13,6,21.5455,0.529996,0.41575,25,1,274
40,1,8000,1,20,4,4,0,2,13,14,6,17.527,0.815906,0.534584,25,1,278
40,2,8000,3,20,4,4,0,2,14,14,6,9.7573,0.969161,3.88633,25,1,282
41,1,8000,1,20,4,4,0,2,14,15,6,1.07294,0.28814,1.03763,25,1,286
41,2,8000,33,20,4,4,0,2,14,15,7,10.8424,0.758082,33,25,1,290
41,3,8000,3,20,4,4,0,2,15,15,7,17.9803,1.0788,0.664452,25,1,294
42,1,2000,1,21,4,4,0,2,15,15,7,5.1583,0.237812,1.46593,25,1,298
43,1,8000,1,21,4,4,0,2,15,16,7,15.6884,0.927681,0.607199,25,1,302
43,2,8000,3,21,4,4,0,2,16,16,7,3.10091,1.26967,0.744875,25,1,306
44,1,8000,1,21,4,4,0,2,16,17,7,3.32715,0.176707,1.40625,25,1,310
44,2,8000,3,21,4,4,0,2,17,17,7,3.40535,1.03146,0.650737,25,1,314
45,1,2000,1,22,4,4,0,2,17,17,7,2.5597,0.194657,1.08548,25,1,318
46,1,8000,1,22,4,4,0,2,17,18,7,24.3718,0.822932,0.639119,25,1,322
46,2,8000,3,22,4,4,0,2,18,18,7,1.01357,0.375335,0.674381,25,1,326
47,1,2000,1,23,4,4,0,2,18,18,7,3.27101,0.399636,0.958753,25,1,330
48,1,8000,3,23,4,4,0,3,18,18,7,19.8955,1.00904,0.988045,25,1,334
49,1,8000,1,23,4,4,0,3,18,19,7,2.6328,0.16973,0.576297,25,1,338
49,2,8000,1,23,4,4,0,3,18,19,8,6.07318,0.867822,4.79771,25,2,343
49,3,8000,3,23,4,4,0,3,19,19,8,33.7391,2.14249,0.546412,26,2,348
50,1,8000,3,23,4,4,0,4,19,19,8,3.25181,0.133125,2.17155,26,2,352
51,1,8000,1,23,4,4,0,4,19,20,8,2.51689,0.286051,1.27968,26,3,357
51,2,8000,3,23,4,4,0,4,20,20,8,4.83476,0.459187,1.12724,26,3,361
52,1,2000,1,24,4,4,0,4,20,20,8,3.74313,0.548267,0.43119,26,3,365
53,1,2000,1,25,4,4,0,4,20,20,8,16.4305,0.675672,0.336539,26,3,369
