1,1,2000,3,0,0,1,0,0,0,0,0,293.631,0.115958,1.34229,3,0,7
1,2,2000,3,0,0,1,1,0,0,0,0,2.76787,0.00146484,2.7642,3,0,11
1,3,2000,3,0,0,1,2,0,0,0,0,3.31475,0.219322,1.76065,3,0,15
1,4,2000,1,0,1,1,2,0,0,0,0,1.31701,0.273992,1.41197,3,0,19
2,1,2000,3,0,1,2,2,0,0,0,0,1.38205,1.66413,0.417669,3,0,23
2,2,2000,3,0,1,2,3,0,0,0,0,4.15419,0.465493,1.72071,3,0,27
2,3,2000,3,0,1,2,4,0,0,0,0,8.39081,0.195854,1.65744,3,0,31
2,4,2000,3,0,1,2,5,0,0,0,0,27.1321,1.02935,0.479978,3,0,35
2,5,2000,1,0,2,2,5,0,0,0,0,2.04331,0.028876,5.07744,3,0,39
3,1,8000,3,0,2,2,5,1,0,0,0,6.83556,1.16319,1.00885,3,0,43
4,1,8000,3,0,2,2,5,2,0,0,0,35.7591,2.18139,0.521096,3,0,47
5,1,2000,1,1,2,2,5,2,0,0,0,1.80028,0.0796559,0.869248,3,0,51
6,1,2000,1,2,2,2,5,2,0,0,0,29.4537,0.551385,0.812389,3,0,55
7,1,2000,1,3,2,2,5,2,0,0,0,60.1082,0.636308,0.840868,3,0,59
8,1,8000,1,3,2,2,5,2,0,1,0,41.0279,0.553945,1.08051,3,0,63
8,2,8000,1,3,2,2,5,2,0,1,1,7.80755,0.0931323,1.59732,3,0,67
8,3,8000,3,3,2,2,5,2,1,1,1,2.11337,0.449933,1.63116,3,0,71
9,1,8000,1,3,2,2,5,2,1,2,1,1.42114,0.0818826,1.60701,3,0,75
9,2,8000,3,3,2,2,5,2,2,2,1,28.7734,0.852581,1.71306,3,0,79
10,1,8000,1,3,2,2,5,2,2,3,1,0.954315,0.0248732,1.36628,3,1,84
10,2,8000,3,3,2,2,5,2,3,3,1,44.29,1.67646,0.581333,3,1,88
11,1,2000,1,4,2,2,5,2,3,3,1,2.27304,0.499936,0.592895,3,1,92
12,1,2000,1,5,2,2,5,2,3,3,1,30.4655,0.896783,0.659356,3,1,96
13,1,8000,1,5,2,2,5,2,3,4,1,40.3924,0.127366,1.0568,3,1,100
13,2,8000,1,5,2,2,5,2,3,4,2,6.31733,0.450672,0.879833,3,2,105
13,3,8000,3,5,2,2,5,2,4,4,2,0.878061,0.0274462,0.434551,4,2,110
14,1,8000,1,5,2,2,5,2,4,5,2,1.8181,0.150599,1.19085,4,2,114
14,2,8000,33,5,2,2,5,2,4,5,3,2.90032,0.513249,33,4,3,119
14,3,8000,3,5,2,2,5,2,5,5,3,5.25328,1.24835,0.985155,4,3,123
15,1,2000,1,6,2,2,5,2,5,5,3,3.77296,0.2555,0.888914,4,3,127
16,1,2000,1,7,2,2,5,2,5,5,3,26.2315,0.730922,0.376975,4,3,131
17,1,2000,1,8,2,2,5,2,5,5,3,53.8375,0.917771,0.693633,4,3,135
18,1,2000,1,9,2,2,5,2,5,5,3,26.2656,0.629484,0.466134,4,3,139
19,1,8000,1,9,2,2,5,2,5,6,3,27.1827,0.273773,0.36,4,3,143
19,2,8000,1,9,2,2,5,2,5,6,4,5.33533,0.691924,0.448464,4,4,148
19,3,8000,1,9,2,2,5,2,5,6,5,0.501213,0.530199,2.07843,4,4,152
19,4,8000,1,9,2,2,5,2,5,6,6,49.851,0.445354,4.21037,5,4,157
19,5,8000,3,9,2,2,5,2,6,6,6,14.6251,0.36345,0.877975,5,4,161
20,1,8000,1,9,2,2,5,2,6,7,6,3.17973,0.210142,1.19294,5,5,166
20,2,8000,33,9,2,2,5,2,6,7,7,0.501225,0.4089,33,5,5,170
20,3,8000,3,9,2,2,5,2,7,7,7,9.07363,1.74373,2.24241,5,5,174
21,1,2000,1,10,2,2,5,2,7,7,7,1.26426,0.204359,0.882767,5,5,178
22,1,8000,1,10,2,2,5,2,7,8,7,19.2192,0.551769,0.653687,5,5,182
22,2,8000,1,10,2,2,5,2,7,8,8,2.94118,0.537237,0.65071,5,5,186
22,3,8000,3,10,2,2,5,2,8,8,8,1.39756,0.8465,1.92666,5,5,190
23,1,8000,3,10,2,2,5,3,8,8,8,1.89138,0.342097,0.984457,5,5,194
24,1,2000,1,11,2,2,5,3,8,8,8,2.13909,0.262813,0.548674,5,5,198
25,1,2000,1,12,2,2,5,3,8,8,8,19.9863,0.445291,0.493011,5,5,202
26,1,2000,1,13,2,2,5,3,8,8,8,20.8851,0.318229,0.350498,5,5,206
27,1,8000,1,13,2,2,5,3,8,9,8,27.7748,0.362849,0.447576,5,5,210
27,2,8000,1,13,2,2,5,3,8,9,9,2.04261,0.613207,0.83812,5,5,214
27,3,8000,1,13,2,2,5,3,8,9,10,14.5884,0.948522,0.826482,5,6,219
27,4,8000,33,13,2,2,5,3,8,9,11,1.3747,0.896874,33,11,6,229
27,5,8000,3,13,2,2,5,3,9,9,11,6.15791,0.565574,1.10699,11,6,233
28,1,8000,1,13,2,2,5,3,9,10,11,2.24864,0.0244955,0.634101,11,7,238
28,2,8000,1,13,2,2,5,3,9,10,12,4.88793,0.137649,1.07923,17,8,249
28,3,8000,1,13,2,2,5,3,9,10,13,23.4391,0.726533,0.556294,22,8,258
28,4,8000,3,13,2,2,5,3,10,10,13,96.3984,1.26794,0.596892,22,8,262
29,1,8000,3,13,2,2,5,4,10,10,13,45.5161,2.51208,0.666753,23,8,267
30,1,2000,1,14,2,2,5,4,10,10,13,6.48923,0.249716,1.19651,23,8,271
31,1,8000,1,14,2,2,5,4,10,11,13,16.0588,0.637996,0.680012,23,8,275
31,2,8000,1,14,2,2,5,4,10,11,14,15.919,0.851936,0.483408,23,8,279
31,3,8000,3,14,2,2,5,4,11,11,14,4.4186,0.352065,1.36656,23,8,283
32,1,2000,1,15,2,2,5,4,11,11,14,13.0962,0.869442,0.481569,24,8,288
33,1,8000,1,15,2,2,5,4,11,12,14,18.6138,0.169705,0.426355,24,8,292
33,2,8000,1,15,2,2,5,4,11,12,15,4.4723,0.62455,0.835883,24,8,296
33,3,8000,1,15,2,2,5,4,11,12,16,2.82015,0.867034,0.621219,24,9,301
33,4,8000,3,15,2,2,5,4,12,12,16,12.2819,1.05797,0.475822,27,9,308
34,1,2000,1,16,2,2,5,4,12,12,16,3.69366,0.140807,1.23145,27,9,312
35,1,8000,1,16,2,2,5,4,12,13,16,19.9681,0.30296,0.377195,27,9,316
35,2,8000,1,16,2,2,5,4,12,13,17,2.40772,0.303636,0.482707,27,10,321
35,3,8000,1,16,2,2,5,4,12,13,18,14.0433,0.602896,0.897234,30,11,329
35,4,8000,3,16,2,2,5,4,13,13,18,4.47545,0.637976,0.350618,33,11,336
36,1,8000,1,16,2,2,5,4,13,14,18,3.36887,0.0101749,1.03421,33,12,341
36,2,8000,33,16,2,2,5,4,13,14,19,8.71049,1.4896,33,35,12,347
