1,1,2000,3,0,0,1,0,0,0,0,0,37.4462,0.0762687,0.589494,1,0,5
1,2,2000,1,0,1,1,0,0,0,0,0,3.64685,0.350295,0.94703,1,0,9
2,1,2000,1,1,1,1,0,0,0,0,0,13.7914,0.361797,0.451002,1,0,13
3,1,2000,1,2,1,1,0,0,0,0,0,20.7613,0.326827,0.540126,1,0,17
4,1,2000,1,3,1,1,0,0,0,0,0,19.4949,0.469289,0.413217,1,0,21
5,1,2000,1,4,1,1,0,0,0,0,0,10.7741,0.289166,0.425936,1,0,25
6,1,2000,1,5,1,1,0,0,0,0,0,15.1108,0.376272,0.423034,1,0,29
7,1,2000,1,6,1,1,0,0,0,0,0,23.6179,0.232753,0.493006,1,0,33
8,1,8000,1,6,1,1,0,0,0,1,0,12.9545,0.373631,0.485057,1,0,37
8,2,8000,3,6,1,1,0,0,1,1,0,43.9428,1.1402,0.519073,1,0,41
9,1,2000,3,6,1,2,0,0,1,1,0,4.83951,0.925744,0.568906,3,0,47
9,2,2000,1,6,2,2,0,0,1,1,0,3.89159,0.832415,0.626699,3,0,51
10,1,2000,1,7,2,2,0,0,1,1,0,17.24,1.04995,0.566991,5,0,57
11,1,8000,1,7,2,2,0,0,1,2,0,13.1693,0.184206,0.390506,5,0,61
11,2,8000,3,7,2,2,0,0,2,2,0,146.069,0.957795,0.919821,5,0,65
12,1,8000,3,7,2,2,0,1,2,2,0,5.94397,1.71503,0.460384,5,0,69
13,1,8000,1,7,2,2,0,1,2,3,0,2.99425,0.320997,0.445989,10,0,78
13,2,8000,3,7,2,2,0,1,3,3,0,10.3561,0.892124,0.58977,10,0,82
14,1,2000,1,8,2,2,0,1,3,3,0,8.12977,1.09958,0.559903,11,0,87
15,1,2000,1,9,2,2,0,1,3,3,0,10.2526,0.529414,0.506679,11,0,91
16,1,8000,1,9,2,2,0,1,3,4,0,18.8537,0.402066,0.544054,11,0,95
16,2,8000,3,9,2,2,0,1,4,4,0,15.463,0.7783,2.97334,11,0,99
17,1,8000,3,9,2,2,0,2,4,4,0,5.26171,0.880063,1.8244,11,0,103
18,1,2000,1,10,2,2,0,2,4,4,0,6.94635,0.972271,0.493633,11,0,107
19,1,8000,3,10,2,2,0,3,4,4,0,46.5079,1.38701,3.46643,12,0,112
20,1,8000,3,10,2,2,0,4,4,4,0,19.4421,0.658116,2.90066,12,0,116
21,1,2000,3,10,2,3,0,4,4,4,0,1.27583,0.801648,1.48923,12,0,120
21,2,2000,1,10,3,3,0,4,4,4,0,3.02622,0.532679,0.597571,12,0,124
22,1,8000,1,10,3,3,0,4,4,5,0,16.0898,0.800995,0.525502,12,0,128
22,2,8000,3,10,3,3,0,4,5,5,0,0.547558,1.13519,4.9497,12,0,132
23,1,8000,1,10,3,3,0,4,5,6,0,5.14088,1.30635,0.627003,12,0,136
23,2,8000,3,10,3,3,0,4,6,6,0,0.977549,1.14156,3.79075,12,0,140
24,1,8000,1,10,3,3,0,4,6,7,0,4.48259,1.14631,0.531335,12,1,145
24,2,8000,33,10,3,3,0,4,6,7,1,0.501274,1.22761,33,12,1,149
24,3,8000,3,10,3,3,0,4,7,7,1,3.19848,1.86748,1.2848,12,1,153
25,1,2000,1,11,3,3,0,4,7,7,1,7.69324,0.81117,0.357193,12,1,157
26,1,8000,1,11,3,3,0,4,7,8,1,18.8223,1.47845,0.706488,12,1,161
26,2,8000,1,11,3,3,0,4,7,8,2,14.2633,0.0985592,1.95909,12,1,165
26,3,8000,33,11,3,3,0,4,7,8,3,83.1472,0.712304,33,12,1,169
26,4,8000,3,11,3,3,0,4,8,8,3,690.603,1.25627,1.94262,12,1,173
27,1,8000,3,11,3,3,0,5,8,8,3,22.8207,0.883531,1.03386,12,1,177
28,1,2000,1,12,3,3,0,5,8,8,3,9.68341,0.655599,0.42154,12,1,181
29,1,2000,1,13,3,3,0,5,8,8,3,11.5643,1.14215,0.403797,12,1,185
30,1,8000,1,13,3,3,0,5,8,9,3,33.7167,0.624566,0.4808,12,1,189
30,2,8000,3,13,3,3,0,5,9,9,3,26.1796,0.946706,1.58387,12,1,193
31,1,8000,1,13,3,3,0,5,9,10,3,8.92649,1.16854,0.791819,12,1,197
31,2,8000,1,13,3,3,0,5,9,10,4,401.573,1.10863,1.02118,14,1,203
