1,1,8000,0,1,0,0,0,0,0,0,1,0,52.5665,0.241172,0.339884,1,0,5
1,2,8000,0,1,0,0,0,0,0,0,1,1,5.52598,0.0647441,0.369655,1,0,9
1,3,8000,0,1,0,0,0,0,0,0,1,2,6.12642,0.521303,0.333713,1,0,13
1,4,8000,0,3,0,0,0,0,0,1,1,2,79.2643,0.4202,0.492414,1,0,17
2,1,2000,1,1,0,0,0,0,0,1,2,2,3.3619,0.361068,0.346844,1,1,22
2,2,2000,1,3,0,0,0,0,0,2,2,2,268.14,0.167858,2.32146,1,1,26
3,1,8000,1,1,1,0,0,0,0,2,2,2,5.20817,0.550863,0.477687,1,1,30
4,1,2000,1,1,1,0,0,0,0,2,3,2,5.02178,0.495848,0.373524,1,1,34
4,2,2000,1,1,1,0,0,0,0,2,3,3,0.564234,0.604755,0.396594,1,1,38
4,3,2000,1,1,1,0,0,0,0,2,3,4,2.01644,0.314518,0.363603,1,2,43
4,4,2000,1,1,1,0,0,0,0,2,3,5,3.67143,0.411514,0.326382,1,3,48
4,5,2000,1,1,1,0,0,0,0,2,3,6,4.71323,0.37116,0.334238,2,4,54
4,6,2000,1,1,1,0,0,0,0,2,3,7,4.39907,0.81331,0.366577,3,5,60
4,7,2000,1,1,1,0,0,0,0,2,3,8,4.82078,0.221683,0.37877,3,6,65
4,8,2000,1,1,1,0,0,0,0,2,3,9,5.82264,0.444122,0.356925,3,7,70
4,9,2000,1,3,1,0,0,0,0,3,3,9,0.501205,0.0547996,1.45802,3,7,74
5,1,2000,1,1,1,0,0,0,0,3,4,9,2.55156,0.538706,0.369203,3,8,79
5,2,2000,1,1,1,0,0,0,0,3,4,10,5.33155,0.247625,0.34947,3,8,83
5,3,2000,1,3,1,0,0,0,0,4,4,10,15.0354,1.79846,1.55113,3,8,87
6,1,2000,1,1,1,0,0,0,0,4,5,10,4.56259,0.807971,0.332326,3,9,92
6,2,2000,1,1,1,0,0,0,0,4,5,11,5.10452,1.02604,0.359352,3,9,96
6,3,2000,1,3,1,0,0,0,0,5,5,11,1.21161,0.822535,1.04358,3,9,100
7,1,8000,1,1,2,0,0,0,0,5,5,11,3.99739,0.789403,0.352797,3,9,104
8,1,2000,1,1,2,0,0,0,0,5,6,11,14.2122,0.302479,0.357076,3,9,108
8,2,2000,1,3,2,0,0,0,0,6,6,11,1.43221,0.260198,0.540717,3,9,112
9,1,2000,0,1,3,0,0,0,0,6,6,11,2.96,0.126047,0.370234,3,9,116
10,1,8000,1,1,4,0,0,0,0,6,6,11,16.9011,0.15294,0.35392,3,9,120
11,1,8000,1,3,4,0,1,0,0,6,6,11,30.6919,0.763223,0.563258,5,9,126
11,2,8000,1,3,4,0,1,1,0,6,6,11,13.7765,0.468437,0.804399,6,9,131
11,3,8000,1,1,4,1,1,1,0,6,6,11,3.45402,0.172126,0.378205,6,9,135
12,1,2000,1,1,4,1,1,1,0,6,7,11,17.2504,0.400053,0.340922,6,9,139
12,2,2000,1,1,4,1,1,1,0,6,7,12,4.69118,0.253239,0.329918,7,9,144
12,3,2000,1,3,4,1,1,1,0,7,7,12,2.50663,0.383991,0.545431,7,9,148
13,1,8000,1,1,5,1,1,1,0,7,7,12,3.8716,0.25967,0.335505,7,9,152
14,1,8000,1,1,6,1,1,1,0,7,7,12,13.5291,0.26616,0.347712,7,9,156
15,1,2000,1,1,6,1,1,1,0,7,8,12,12.4187,0.299299,0.339194,7,10,161
15,2,2000,1,3,6,1,1,1,0,8,8,12,0.501169,0.351738,0.543367,7,10,165
16,1,2000,1,3,6,1,1,1,1,8,8,12,12.5089,0.437735,0.655923,8,10,170
17,1,2000,1,1,6,1,1,1,1,8,9,12,3.26765,0.0281245,0.339909,8,11,175
17,2,2000,1,3,6,1,1,1,1,9,9,12,12.8852,0.670584,1.16257,8,11,179
18,1,8000,1,1,7,1,1,1,1,9,9,12,4.73872,0.0130783,0.359343,8,11,183
19,1,8000,1,1,8,1,1,1,1,9,9,12,14.2098,0.32481,0.374011,8,11,187
20,1,2000,1,1,8,1,1,1,1,9,10,12,15.6325,0.209005,0.315271,8,11,191
20,2,2000,1,3,8,1,1,1,1,10,10,12,13.0066,0.649048,2.16573,8,11,195
21,1,2000,0,3,8,1,2,1,1,10,10,12,12.8693,0.716844,2.21435,9,11,200
21,2,2000,0,1,8,2,2,1,1,10,10,12,1.84517,0.613445,0.44379,9,11,204
22,1,2000,1,1,8,2,2,1,1,10,11,12,14.9569,0.169494,0.36639,9,12,209
22,2,2000,1,3,8,2,2,1,1,11,11,12,7.81473,0.636588,1.10882,10,12,214
23,1,8000,0,3,8,2,2,1,2,11,11,12,19.6645,0.688128,1.88513,11,12,219
24,1,2000,1,3,8,2,2,1,3,11,11,12,7.30773,0.300966,0.774472,12,12,224
25,1,2000,0,1,9,2,2,1,3,11,11,12,4.43475,0.219102,0.389269,12,12,228
26,1,8000,1,1,10,2,2,1,3,11,11,12,14.3025,0.287048,0.32555,12,12,232
27,1,2000,1,1,10,2,2,1,3,11,12,12,17.2574,0.306925,0.341855,12,12,236
27,2,2000,1,3,10,2,2,1,3,12,12,12,9.88386,0.820553,1.20231,12,12,240
28,1,8000,1,3,10,2,3,1,3,12,12,12,11.132,0.833472,1.23037,13,12,245
28,2,8000,1,1,10,3,3,1,3,12,12,12,6.24158,0.290987,0.325924,13,12,249
29,1,2000,1,1,10,3,3,1,3,12,13,12,13.3974,0.231439,0.351032,13,12,253
29,2,2000,1,33,10,3,3,1,3,12,13,13,1.77189,0.60574,33,13,12,257
29,3,2000,1,3,10,3,3,1,3,13,13,13,9.41219,0.738231,3.17346,13,12,261
30,1,8000,1,1,11,3,3,1,3,13,13,13,6.74949,0.693245,0.573775,13,12,265
31,1,2000,0,1,12,3,3,1,3,13,13,13,17.305,0.326389,0.36932,13,12,269
32,1,8000,1,1,13,3,3,1,3,13,13,13,16.2003,0.327828,0.355739,13,12,273
33,1,8000,1,1,14,3,3,1,3,13,13,13,14.2009,0.271631,0.34979,13,12,277
34,1,8000,0,1,14,3,3,1,3,13,14,13,14.35,0.36532,0.398713,13,12,281
