1,1,2000,1,1,0,0,0,0,0,0,1,0,41.9891,0.000515455,0.290292,1,1,6
1,2,2000,1,1,0,0,0,0,0,0,1,1,4.17104,0.30131,0.403016,1,2,11
1,3,2000,1,1,0,0,0,0,0,0,1,2,172.924,0.612689,0.406667,3,2,17
1,4,2000,1,3,0,0,0,0,0,1,1,2,41.4295,0.0936461,0.751485,3,2,21
2,1,2000,1,3,0,0,0,0,1,1,1,2,166.569,0.582208,0.419204,4,2,26
3,1,2000,1,1,0,0,0,0,1,1,2,2,4.136,0.507148,0.427155,4,3,31
3,2,2000,1,1,0,0,0,0,1,1,2,3,2.96522,0.461534,0.412499,4,3,35
3,3,2000,1,3,0,0,0,0,1,2,2,3,19.934,0.765602,0.396307,4,3,39
4,1,8000,1,1,1,0,0,0,1,2,2,3,3.9658,0.58474,0.341146,4,3,43
5,1,2000,1,1,1,0,0,0,1,2,3,3,5.15556,0.429966,0.367495,4,3,47
5,2,2000,1,1,1,0,0,0,1,2,3,4,7.52766,0.35209,0.338452,5,3,52
5,3,2000,1,3,1,0,0,0,1,3,3,4,9.53316,0.809767,2.73849,5,3,56
6,1,8000,1,1,2,0,0,0,1,3,3,4,6.15454,0.138417,0.433447,5,3,60
7,1,8000,1,1,3,0,0,0,1,3,3,4,18.3137,0.404371,0.322762,5,3,64
8,1,8000,1,1,4,0,0,0,1,3,3,4,30.788,0.299816,0.32147,5,3,68
9,1,8000,0,1,4,0,0,0,1,3,4,4,16.2398,0.0456828,0.395843,5,3,72
9,2,8000,0,3,4,0,0,0,1,4,4,4,30.7465,0.601981,0.690259,7,3,78
10,1,8000,1,3,4,0,1,0,1,4,4,4,5.35175,0.180049,2.68174,8,3,83
10,2,8000,1,1,4,1,1,0,1,4,4,4,2.17403,0.257638,0.323259,8,3,87
11,1,2000,1,1,4,1,1,0,1,4,5,4,13.5891,0.313711,0.318727,8,3,91
11,2,2000,1,3,4,1,1,0,1,5,5,4,5.58939,0.557439,1.09003,8,3,95
12,1,8000,1,3,4,1,2,0,1,5,5,4,6.56854,0.677603,1.14525,9,3,100
12,2,8000,1,1,4,2,2,0,1,5,5,4,4.06385,0.728461,0.326552,9,3,104
13,1,2000,0,1,5,2,2,0,1,5,5,4,13.7357,0.0806768,0.360477,9,3,108
14,1,8000,1,1,6,2,2,0,1,5,5,4,16.1481,0.15956,0.34197,9,3,112
15,1,8000,1,1,7,2,2,0,1,5,5,4,14.8844,0.214927,0.355948,9,3,116
16,1,2000,1,1,7,2,2,0,1,5,6,4,14.3615,0.347606,0.380871,9,3,120
16,2,2000,1,3,7,2,2,0,1,6,6,4,17.765,0.692063,3.87404,9,3,124
17,1,8000,0,1,7,2,2,0,1,6,7,4,1.68152,0.557437,0.349111,9,4,129
17,2,8000,0,1,7,2,2,0,1,6,7,5,3.13143,0.487249,0.354903,9,4,133
17,3,8000,0,3,7,2,2,0,1,7,7,5,5.77175,0.880555,2.96835,9,4,137
18,1,2000,1,1,7,2,2,0,1,7,8,5,3.45897,0.0968275,0.353708,9,5,142
18,2,2000,1,33,7,2,2,0,1,7,8,6,16.329,0.86934,33,10,6,148
18,3,2000,1,3,7,2,2,0,1,8,8,6,8.00848,0.703767,0.67174,10,6,152
19,1,8000,1,1,8,2,2,0,1,8,8,6,3.74405,0.822504,0.355656,10,6,156
20,1,2000,1,1,8,2,2,0,1,8,9,6,10.1925,0.240855,0.327086,10,6,160
20,2,2000,1,3,8,2,2,0,1,9,9,6,36.1524,0.634604,1.88118,10,6,164
21,1,8000,1,1,9,2,2,0,1,9,9,6,5.15036,0.088962,0.464103,10,6,168
22,1,8000,1,1,10,2,2,0,1,9,9,6,14.1026,0.266047,0.377287,10,6,172
23,1,2000,1,1,10,2,2,0,1,9,10,6,21.0046,0.273561,0.445611,10,6,176
23,2,2000,1,1,10,2,2,0,1,9,10,7,15.56,0.612433,0.45366,10,6,180
23,3,2000,1,3,10,2,2,0,1,10,10,7,2.8407,0.890754,1.51685,10,6,184
24,1,8000,1,1,11,2,2,0,1,10,10,7,5.55791,0.350118,0.355898,10,6,188
25,1,8000,1,1,12,2,2,0,1,10,10,7,14.1867,0.238837,0.356367,10,6,192
26,1,2000,0,1,13,2,2,0,1,10,10,7,18.3513,0.258736,0.32934,10,6,196
27,1,8000,1,1,14,2,2,0,1,10,10,7,16.1616,0.420924,0.378032,10,6,200
28,1,2000,1,1,14,2,2,0,1,10,11,7,17.3196,0.662485,0.357424,10,6,204
28,2,2000,1,3,14,2,2,0,1,11,11,7,5.77494,0.0921704,1.8355,10,6,208
29,1,8000,1,1,15,2,2,0,1,11,11,7,1.53911,0.218052,0.355679,10,6,212
30,1,8000,1,1,16,2,2,0,1,11,11,7,14.3973,0.296267,0.360825,10,6,216
31,1,2000,1,1,16,2,2,0,1,11,12,7,15.581,0.323322,0.327697,10,6,220
31,2,2000,1,3,16,2,2,0,1,12,12,7,16.1453,0.37206,0.765736,10,6,224
32,1,8000,1,1,17,2,2,0,1,12,12,7,2.57864,0.467206,0.316027,10,6,228
33,1,8000,0,1,17,2,2,0,1,12,13,7,14.4279,0.394167,0.33693,10,6,232
33,2,8000,0,3,17,2,2,0,1,13,13,7,5.88862,0.420029,1.18754,10,6,236
34,1,2000,1,1,17,2,2,0,1,13,14,7,3.91327,0.315945,0.362763,10,6,240
34,2,2000,1,3,17,2,2,0,1,14,14,7,68.1632,0.357954,2.45704,10,6,244
35,1,2000,1,1,17,2,2,0,1,14,15,7,2.33146,0.238546,0.366435,10,6,248
35,2,2000,1,1,17,2,2,0,1,14,15,8,17.7934,0.694742,0.309256,11,6,253
35,3,2000,1,1,17,2,2,0,1,14,15,9,5.76676,0.517474,0.362617,11,6,257
35,4,2000,1,1,17,2,2,0,1,14,15,10,55.2241,1.06454,0.547788,11,6,261
35,5,2000,1,33,17,2,2,0,1,14,15,11,0.865415,0.70622,33,11,6,265
35,6,2000,1,3,17,2,2,0,1,15,15,11,14.1573,1.05602,0.934445,12,6,270
36,1,2000,0,1,18,2,2,0,1,15,15,11,14.2685,1.00098,0.35269,12,6,274
37,1,8000,0,1,18,2,2,0,1,15,16,11,9.0361,0.295505,0.3714,12,7,279
37,2,8000,0,1,18,2,2,0,1,15,16,12,11.0228,1.04234,0.429054,12,7,283
37,3,8000,0,1,18,2,2,0,1,15,16,13,22.0274,3.38349,0.555367,13,7,288
37,4,8000,0,33,18,2,2,0,1,15,16,14,2.64671,3.76265,33,13,7,292
37,5,8000,0,1,18,2,2,0,1,15,16,15,2.8927,0.859072,0.431738,13,7,296
37,6,8000,0,33,18,2,2,0,1,15,16,16,13.4857,1.34895,33,13,7,300
37,7,8000,0,3,18,2,2,0,1,16,16,16,153.921,3.39204,2.80757,13,7,304
38,1,2000,1,1,18,2,2,0,1,16,17,16,4.63902,1.99654,0.565055,13,7,308
