1,1,8000,1,1,1,0,0,0,0,0,0,0,75.8701,0.110209,0.406897,0,0,4
2,1,2000,1,1,1,0,0,0,0,0,1,0,11.1341,0.148108,0.334247,0,0,8
2,2,2000,1,3,1,0,0,0,0,1,1,0,108.749,0.176637,0.518513,0,0,12
3,1,2000,1,1,1,0,0,0,0,1,2,0,2.64791,0.496136,0.364701,0,0,16
3,2,2000,1,3,1,0,0,0,0,2,2,0,39.8892,0.691491,0.61512,0,0,20
4,1,8000,1,1,2,0,0,0,0,2,2,0,3.05673,0.37826,0.396192,0,0,24
5,1,2000,0,1,3,0,0,0,0,2,2,0,11.0784,0.300797,0.339332,0,0,28
6,1,8000,0,1,3,0,0,0,0,2,3,0,13.6215,0.177529,0.324697,0,0,32
6,2,8000,0,1,3,0,0,0,0,2,3,1,12.0416,0.66055,0.373134,0,0,36
6,3,8000,0,3,3,0,0,0,0,3,3,1,28.1411,0.520356,1.5063,0,0,40
7,1,8000,1,1,4,0,0,0,0,3,3,1,2.31989,0.393539,0.361742,0,0,44
8,1,8000,1,1,5,0,0,0,0,3,3,1,13.2087,0.214005,0.32469,0,0,48
9,1,2000,1,1,5,0,0,0,0,3,4,1,14.5481,0.208933,0.335986,0,0,52
9,2,2000,1,3,5,0,0,0,0,4,4,1,9.40949,0.319258,0.476535,0,0,56
10,1,2000,1,1,5,0,0,0,0,4,5,1,3.43339,0.0449569,0.377599,0,0,60
10,2,2000,1,3,5,0,0,0,0,5,5,1,80.1438,0.750688,0.709717,0,0,64
11,1,2000,1,1,5,0,0,0,0,5,6,1,3.86394,0.111094,0.360001,0,0,68
11,2,2000,1,3,5,0,0,0,0,6,6,1,4.89994,0.147535,0.862681,0,0,72
12,1,8000,1,1,6,0,0,0,0,6,6,1,3.89494,0.517541,0.315474,0,0,76
13,1,2000,1,1,6,0,0,0,0,6,7,1,10.3855,0.306216,0.322688,0,0,80
13,2,2000,1,3,6,0,0,0,0,7,7,1,8.74101,0.206651,0.519568,0,0,84
