1,1,2000,1,1,0,0,0,0,0,0,1,0,122.265,0.000548241,0.198903,4,0,8
1,2,2000,1,3,0,0,0,0,0,1,1,0,6.77511,0.759236,0.453379,4,0,12
2,1,2000,1,1,0,0,0,0,0,1,2,0,2.45197,0.636261,0.347404,4,0,16
2,2,2000,1,1,0,0,0,0,0,1,2,1,11.6118,0.913279,0.499672,4,0,20
2,3,2000,1,3,0,0,0,0,0,2,2,1,23.9319,0.713268,0.595934,5,0,25
3,1,8000,1,1,1,0,0,0,0,2,2,1,3.50323,0.412484,0.536411,5,0,29
4,1,8000,0,1,1,0,0,0,0,2,3,1,6.83229,0.300269,0.316189,5,0,33
4,2,8000,0,1,1,0,0,0,0,2,3,2,4.26572,0.482236,0.332862,5,0,37
4,3,8000,0,1,1,0,0,0,0,2,3,3,7.43814,0.494231,0.377507,5,0,41
4,4,8000,0,3,1,0,0,0,0,3,3,3,10.9331,0.522272,0.488288,5,0,45
5,1,2000,1,1,1,0,0,0,0,3,4,3,4.18657,0.395379,0.336425,5,0,49
5,2,2000,1,3,1,0,0,0,0,4,4,3,8.31653,0.628773,0.524231,6,0,54
6,1,2000,1,1,1,0,0,0,0,4,5,3,3.61145,0.444551,0.30283,6,1,59
6,2,2000,1,3,1,0,0,0,0,5,5,3,7.98085,1.04179,1.10831,6,1,63
7,1,8000,1,1,2,0,0,0,0,5,5,3,3.23745,0.723087,0.323098,6,1,67
8,1,8000,1,1,3,0,0,0,0,5,5,3,12.0809,0.462522,0.322119,6,1,71
9,1,8000,1,1,4,0,0,0,0,5,5,3,18.9207,0.372284,0.329592,6,1,75
10,1,2000,1,1,4,0,0,0,0,5,6,3,13.1911,0.180462,0.32387,6,1,79
10,2,2000,1,3,4,0,0,0,0,6,6,3,3.35561,0.330488,0.408498,6,1,83
11,1,2000,1,1,4,0,0,0,0,6,7,3,2.71421,0.0649474,0.309426,6,1,87
11,2,2000,1,3,4,0,0,0,0,7,7,3,6.99968,0.0997352,1.54355,6,1,91
12,1,8000,1,1,5,0,0,0,0,7,7,3,1.98691,0.324666,0.312528,6,1,95
13,1,2000,1,1,5,0,0,0,0,7,8,3,13.0972,0.340903,0.327194,6,1,99
13,2,2000,1,1,5,0,0,0,0,7,8,4,21.015,0.391364,0.322659,6,1,103
13,3,2000,1,3,5,0,0,0,0,8,8,4,8.10214,0.757254,1.99634,6,1,107
14,1,8000,0,1,5,0,0,0,0,8,9,4,4.10791,0.597245,0.308628,6,2,112
14,2,8000,0,1,5,0,0,0,0,8,9,5,2.38551,0.461806,0.337037,6,2,116
14,3,8000,0,3,5,0,0,0,0,9,9,5,13.0367,0.84804,1.87304,6,2,120
15,1,8000,0,1,5,0,0,0,0,9,10,5,2.4883,0.794519,0.317893,6,2,124
15,2,8000,0,3,5,0,0,0,0,10,10,5,56.5005,0.790011,1.89261,6,2,128
16,1,2000,1,1,5,0,0,0,0,10,11,5,2.22986,0.338736,0.353632,6,2,132
16,2,2000,1,3,5,0,0,0,0,11,11,5,6.82655,0.899944,1.05995,7,2,137
17,1,8000,1,1,6,0,0,0,0,11,11,5,3.05619,0.595636,0.349067,7,2,141
18,1,8000,1,1,7,0,0,0,0,11,11,5,6.50961,0.276549,0.365011,7,2,145
19,1,8000,1,1,8,0,0,0,0,11,11,5,13.0804,0.207416,0.305646,7,2,149
20,1,8000,0,1,8,0,0,0,0,11,12,5,14.8715,0.131874,0.32684,7,2,153
20,2,8000,0,3,8,0,0,0,0,12,12,5,7.60128,0.156942,0.491542,7,2,157
21,1,2000,0,1,9,0,0,0,0,12,12,5,3.27219,0.38064,0.299137,7,2,161
22,1,2000,0,1,10,0,0,0,0,12,12,5,12.8229,0.303438,0.322606,7,2,165
23,1,8000,1,1,11,0,0,0,0,12,12,5,14.0503,0.255808,0.326436,7,2,169
24,1,2000,1,1,11,0,0,0,0,12,13,5,14.3454,0.236936,0.320028,7,2,173
24,2,2000,1,3,11,0,0,0,0,13,13,5,5.80362,0.306302,2.01651,7,2,177
25,1,8000,1,1,12,0,0,0,0,13,13,5,2.32161,0.198677,0.327436,7,2,181
26,1,8000,0,1,12,0,0,0,0,13,14,5,12.9123,0.115378,0.33549,7,2,185
26,2,8000,0,3,12,0,0,0,0,14,14,5,4.02025,0.157985,0.551975,7,2,189
