1,1,2000,1,1,1,0,0,0,0,0,0,0,84.0749,0.00872224,0.358089,1,0,5
2,1,8000,1,1,1,0,0,0,0,0,1,0,9.05716,0.0523277,0.291496,1,1,10
2,2,8000,1,1,1,0,0,0,0,0,1,1,150.731,0.439353,0.432333,4,1,17
2,3,8000,1,3,1,0,0,0,0,1,1,1,8.9314,0.59459,0.591797,4,1,21
3,1,2000,1,1,2,0,0,0,0,1,1,1,3.06245,0.299335,0.335224,4,1,25
4,1,8000,1,1,2,0,0,0,0,1,2,1,9.83182,0.237942,0.327454,4,1,29
4,2,8000,1,3,2,0,0,0,0,2,2,1,4.68128,0.26103,0.384508,4,1,33
5,1,2000,1,3,2,0,1,0,0,2,2,1,13.6838,0.298557,0.746181,4,1,37
5,2,2000,1,3,2,0,1,1,0,2,2,1,6.99709,0.033417,0.671724,5,1,42
5,3,2000,1,1,2,1,1,1,0,2,2,1,3.81768,0.177011,0.284498,5,1,46
6,1,8000,0,1,3,1,1,1,0,2,2,1,14.043,0.230906,0.302493,5,1,50
7,1,8000,1,1,3,1,1,1,0,2,3,1,14.9117,0.258238,0.326532,5,1,54
7,2,8000,1,1,3,1,1,1,0,2,3,2,6.82759,0.288732,0.309133,5,1,58
7,3,8000,1,3,3,1,1,1,0,3,3,2,6.50851,0.143757,0.614236,5,1,62
8,1,8000,0,1,4,1,1,1,0,3,3,2,3.65812,0.377391,0.343116,5,1,66
9,1,8000,1,1,4,1,1,1,0,3,4,2,12.5615,0.344109,0.329965,5,1,70
9,2,8000,1,3,4,1,1,1,0,4,4,2,3.20225,0.146204,0.54709,5,1,74
10,1,8000,1,1,4,1,1,1,0,4,5,2,2.50707,0.329829,0.303845,5,1,78
10,2,8000,1,3,4,1,1,1,0,5,5,2,15.9064,0.502562,0.52082,5,1,82
11,1,2000,1,1,5,1,1,1,0,5,5,2,4.1862,0.312107,0.286117,5,1,86
12,1,2000,1,1,6,1,1,1,0,5,5,2,10.7082,0.177391,0.344988,5,1,90
13,1,2000,1,1,7,1,1,1,0,5,5,2,8.5569,0.130715,0.334359,5,1,94
14,1,8000,1,1,7,1,1,1,0,5,6,2,9.64781,0.238964,0.309827,5,1,98
14,2,8000,1,1,7,1,1,1,0,5,6,3,9.81905,0.256053,0.322101,5,1,102
14,3,8000,1,3,7,1,1,1,0,6,6,3,5.66522,0.479178,0.967848,5,1,106
15,1,8000,1,1,7,1,1,1,0,6,7,3,2.94856,0.327509,0.313544,5,1,110
15,2,8000,1,3,7,1,1,1,0,7,7,3,5.56319,0.350606,1.51646,5,1,114
16,1,8000,0,1,8,1,1,1,0,7,7,3,2.54709,0.489533,0.335084,5,1,118
17,1,8000,1,1,8,1,1,1,0,7,8,3,9.58429,0.151252,0.351851,5,1,122
17,2,8000,1,3,8,1,1,1,0,8,8,3,0.950263,0.296544,1.09969,5,1,126
18,1,8000,1,1,8,1,1,1,0,8,9,3,1.84205,0.113863,0.321946,5,1,130
18,2,8000,1,1,8,1,1,1,0,8,9,4,2.76208,0.429651,0.358374,5,1,134
18,3,8000,1,1,8,1,1,1,0,8,9,5,4.81189,0.41076,0.351051,6,1,139
18,4,8000,1,3,8,1,1,1,0,9,9,5,11.4561,0.345953,0.464777,6,1,143
19,1,2000,1,3,8,1,2,1,0,9,9,5,5.38996,0.813879,1.40623,6,1,147
19,2,2000,1,1,8,2,2,1,0,9,9,5,2.6652,0.160622,0.331204,6,1,151
20,1,8000,1,1,8,2,2,1,0,9,10,5,9.3267,0.15926,0.366818,6,2,156
20,2,8000,1,1,8,2,2,1,0,9,10,6,0.501161,0.109033,3.05831,6,2,160
20,3,8000,1,3,8,2,2,1,0,10,10,6,2.24493,0.539806,0.848625,6,2,164
21,1,8000,0,1,9,2,2,1,0,10,10,6,3.783,0.555779,0.358524,6,2,168
22,1,2000,1,1,10,2,2,1,0,10,10,6,14.6291,0.260952,0.341052,6,2,172
23,1,8000,1,1,10,2,2,1,0,10,11,6,11.8757,0.274096,0.339782,6,2,176
23,2,8000,1,3,10,2,2,1,0,11,11,6,2.96273,0.508188,0.895992,6,2,180
24,1,8000,0,1,11,2,2,1,0,11,11,6,2.45974,0.0188121,0.308347,6,2,184
25,1,8000,1,1,11,2,2,1,0,11,12,6,12.9508,0.351073,0.368848,6,4,190
25,2,8000,1,3,11,2,2,1,0,12,12,6,5.57311,0.182003,1.92337,7,4,195
26,1,2000,0,1,11,2,2,1,0,12,13,6,1.99215,0.278408,0.300221,7,4,199
26,2,2000,0,1,11,2,2,1,0,12,13,7,5.63787,0.325083,0.349689,8,4,204
26,3,2000,0,3,11,2,2,1,0,13,13,7,6.17517,0.683096,2.2399,8,4,208
27,1,8000,0,1,12,2,2,1,0,13,13,7,1.85848,0.562099,0.32329,8,4,212
28,1,8000,1,1,12,2,2,1,0,13,14,7,10.0189,0.165791,0.342075,8,5,217
28,2,8000,1,1,12,2,2,1,0,13,14,8,2.8549,0.166875,0.322189,8,5,221
28,3,8000,1,3,12,2,2,1,0,14,14,8,0.788266,0.48977,0.498987,8,5,225
29,1,2000,1,1,13,2,2,1,0,14,14,8,4.94814,0.428323,0.333267,8,5,229
30,1,2000,1,1,14,2,2,1,0,14,14,8,14.5275,0.252912,0.347474,8,5,233
31,1,8000,1,1,14,2,2,1,0,14,15,8,13.9603,0.234283,0.330272,8,6,238
31,2,8000,1,1,14,2,2,1,0,14,15,9,3.5965,0.517615,0.330701,9,7,244
31,3,8000,1,1,14,2,2,1,0,14,15,10,3.07626,0.0670578,0.316497,9,7,248
31,4,8000,1,3,14,2,2,1,0,15,15,10,7.19752,0.27269,1.82635,9,7,252
32,1,2000,1,1,15,2,2,1,0,15,15,10,2.31976,0.574503,0.340023,9,7,256
33,1,8000,1,1,15,2,2,1,0,15,16,10,12.2226,0.343485,0.328895,9,7,260
33,2,8000,1,3,15,2,2,1,0,16,16,10,3.04788,0.384365,0.642493,9,7,264
34,1,8000,1,1,15,2,2,1,0,16,17,10,2.73168,0.413476,0.365834,9,8,269
