1,1,8000,1,3,0,0,0,0,1,0,0,0,156.809,0.189671,0.443674,2,0,6
2,1,8000,1,1,0,0,0,0,1,0,1,0,2.65976,0.352703,0.434299,2,0,10
2,2,8000,1,3,0,0,0,0,1,1,1,0,94.5642,0.157719,0.653946,3,0,15
3,1,8000,1,1,0,0,0,0,1,1,2,0,3.95162,0.298711,0.349753,3,0,19
3,2,8000,1,3,0,0,0,0,1,2,2,0,18.4967,0.499684,1.1328,3,0,23
4,1,2000,1,1,1,0,0,0,1,2,2,0,3.27111,0.0538285,0.394471,3,0,27
5,1,2000,1,1,2,0,0,0,1,2,2,0,7.93738,0.176285,0.454288,3,0,31
6,1,2000,0,1,2,0,0,0,1,2,3,0,19.1698,0.171075,0.369835,3,0,35
6,2,2000,0,3,2,0,0,0,1,3,3,0,21.8333,0.205345,1.11655,4,0,40
7,1,2000,1,3,2,0,1,0,1,3,3,0,13.8022,0.140836,0.43017,6,0,46
7,2,2000,1,1,2,1,1,0,1,3,3,0,2.86045,0.048817,0.359879,6,0,50
8,1,8000,1,1,2,1,1,0,1,3,4,0,16.7074,0.185231,0.388319,6,0,54
8,2,8000,1,3,2,1,1,0,1,4,4,0,11.8113,0.436348,1.45475,6,0,58
9,1,2000,1,1,3,1,1,0,1,4,4,0,3.1709,0.239123,0.338285,6,0,62
10,1,2000,0,1,3,1,1,0,1,4,5,0,17.1967,0.303658,0.419071,6,0,66
10,2,2000,0,1,3,1,1,0,1,4,5,1,23.4005,0.0270508,0.352848,9,0,73
10,3,2000,0,3,3,1,1,0,1,5,5,1,17.5544,0.65617,0.789267,10,0,78
11,1,8000,1,1,3,1,1,0,1,5,6,1,2.8041,0.548698,0.346932,10,0,82
11,2,8000,1,3,3,1,1,0,1,6,6,1,9.00619,0.534223,0.808486,10,0,86
12,1,8000,0,1,4,1,1,0,1,6,6,1,3.07623,0.365733,0.398086,10,0,90
13,1,8000,1,1,4,1,1,0,1,6,7,1,13.7817,0.309635,0.386653,10,0,94
13,2,8000,1,3,4,1,1,0,1,7,7,1,7.63576,0.393458,1.14896,10,0,98
14,1,2000,1,1,5,1,1,0,1,7,7,1,2.29995,0.457006,0.340223,10,0,102
15,1,8000,1,1,5,1,1,0,1,7,8,1,17.8137,0.31175,0.388038,11,0,107
15,2,8000,1,3,5,1,1,0,1,8,8,1,8.31882,0.274855,2.10424,11,0,111
16,1,2000,1,1,6,1,1,0,1,8,8,1,2.44698,0.33104,0.374794,11,0,115
17,1,2000,1,1,7,1,1,0,1,8,8,1,17.6307,0.390273,0.438713,11,0,119
18,1,8000,1,1,7,1,1,0,1,8,9,1,22.2796,0.437104,0.470098,11,0,123
18,2,8000,1,3,7,1,1,0,1,9,9,1,38.2454,0.562722,0.51249,14,0,130
19,1,2000,1,1,8,1,1,0,1,9,9,1,3.18146,0.330236,0.355345,14,0,134
20,1,8000,0,1,9,1,1,0,1,9,9,1,14.4076,0.383631,0.491723,14,0,138
21,1,8000,1,1,9,1,1,0,1,9,10,1,17.0939,0.277479,0.525211,14,0,142
21,2,8000,1,3,9,1,1,0,1,10,10,1,8.91509,0.282755,1.88606,15,0,147
22,1,2000,1,1,10,1,1,0,1,10,10,1,2.10623,0.0821722,0.390175,15,0,151
23,1,2000,1,1,11,1,1,0,1,10,10,1,15.3583,0.307331,0.382769,15,0,155
24,1,2000,1,1,12,1,1,0,1,10,10,1,16.8951,0.259663,0.408941,15,0,159
25,1,8000,1,1,12,1,1,0,1,10,11,1,19.6307,0.314973,0.483398,15,0,163
25,2,8000,1,3,12,1,1,0,1,11,11,1,5.72194,0.199562,0.505422,15,0,167
26,1,8000,1,1,12,1,1,0,1,11,12,1,2.46413,0.411715,0.366777,15,0,171
26,2,8000,1,3,12,1,1,0,1,12,12,1,7.79476,0.227509,0.544608,15,0,175
27,1,8000,1,1,12,1,1,0,1,12,13,1,2.74094,1.12599,0.357342,15,0,179
27,2,8000,1,3,12,1,1,0,1,13,13,1,3.82019,0.50505,1.95586,15,0,183
28,1,8000,0,1,13,1,1,0,1,13,13,1,2.57567,0.486211,0.424783,15,0,187
29,1,8000,1,1,13,1,1,0,1,13,14,1,13.2118,0.0010922,0.469259,15,1,192
29,2,8000,1,1,13,1,1,0,1,13,14,2,2.70183,0.401643,0.377428,15,3,198
29,3,8000,1,3,13,1,1,0,1,14,14,2,15.674,0.713705,1.10921,16,3,203
30,1,2000,1,1,14,1,1,0,1,14,14,2,2.95847,0.562849,0.349491,16,3,207
31,1,2000,0,1,14,1,1,0,1,14,15,2,14.7209,0.218407,0.456942,16,3,211
31,2,2000,0,3,14,1,1,0,1,15,15,2,8.35633,0.286563,1.20066,16,3,215
32,1,2000,1,1,15,1,1,0,1,15,15,2,3.14722,0.536598,0.353044,16,3,219
33,1,8000,0,1,16,1,1,0,1,15,15,2,15.4051,0.26775,0.423081,16,3,223
34,1,8000,1,1,16,1,1,0,1,15,16,2,16.6032,0.353071,0.531913,16,3,227
34,2,8000,1,1,16,1,1,0,1,15,16,3,14.6993,0.536811,0.389438,17,3,232
34,3,8000,1,3,16,1,1,0,1,16,16,3,8.18804,0.363288,1.93082,17,3,236
35,1,8000,0,1,17,1,1,0,1,16,16,3,1.7588,0.492007,0.372919,17,3,240
36,1,2000,1,1,18,1,1,0,1,16,16,3,13.8557,0.222284,0.388491,17,3,244
37,1,8000,1,1,18,1,1,0,1,16,17,3,16.3093,0.126117,0.380915,17,3,248
37,2,8000,1,3,18,1,1,0,1,17,17,3,7.83029,0.0217258,1.80803,17,3,252
38,1,8000,0,1,19,1,1,0,1,17,17,3,1.64011,0.561716,0.419397,17,3,256
39,1,2000,0,1,19,1,1,0,1,17,18,3,15.4056,0.273363,0.350035,17,3,260
39,2,2000,0,1,19,1,1,0,1,17,18,4,12.3384,0.368663,0.344468,18,3,265
39,3,2000,0,3,19,1,1,0,1,18,18,4,6.76767,0.277048,1.53665,18,3,269
40,1,2000,1,1,20,1,1,0,1,18,18,4,2.15651,0.335032,0.358013,18,3,273
41,1,8000,1,1,20,1,1,0,1,18,19,4,17.1031,0.37872,0.461041,18,3,277
41,2,8000,1,1,20,1,1,0,1,18,19,5,4.85682,0.370835,0.396986,19,3,282
41,3,8000,1,3,20,1,1,0,1,19,19,5,3.71078,0.0412349,0.650171,19,3,286
42,1,2000,0,1,20,1,1,0,1,19,20,5,3.65543,0.462175,0.370982,19,3,290
42,2,2000,0,3,20,1,1,0,1,20,20,5,8.5456,0.761709,1.88293,19,3,294
43,1,2000,1,1,21,1,1,0,1,20,20,5,2.56898,1.23891,0.391594,19,3,298
44,1,8000,1,1,21,1,1,0,1,20,21,5,14.5889,0.347051,0.466406,19,3,302
44,2,8000,1,1,21,1,1,0,1,20,21,6,17.0278,0.576086,0.377635,19,3,306
44,3,8000,1,3,21,1,1,0,1,21,21,6,112.67,0.870347,1.17716,19,3,310
45,1,2000,1,1,22,1,1,0,1,21,21,6,2.71249,0.629104,0.400346,19,3,314
46,1,2000,1,1,23,1,1,0,1,21,21,6,9.79993,0.29638,0.539802,19,3,318
47,1,8000,1,1,23,1,1,0,1,21,22,6,17.4998,0.447232,0.422398,19,3,322
47,2,8000,1,3,23,1,1,0,1,22,22,6,1.81211,0.309722,1.10734,19,3,326
48,1,8000,1,1,23,1,1,0,1,22,23,6,8.29903,0.548463,0.363357,19,4,331
48,2,8000,1,1,23,1,1,0,1,22,23,7,4.46018,0.490805,0.490317,19,4,335
48,3,8000,1,3,23,1,1,0,1,23,23,7,3.91248,0.592197,1.36075,19,4,339
49,1,2000,1,1,24,1,1,0,1,23,23,7,1.7741,0.793161,0.344821,19,4,343
50,1,8000,1,1,24,1,1,0,1,23,24,7,13.5015,0.203275,0.446779,19,5,348
50,2,8000,1,1,24,1,1,0,1,23,24,8,5.3059,0.744451,0.371328,19,6,353
50,3,8000,1,1,24,1,1,0,1,23,24,9,3.90273,0.977595,0.403786,19,6,357
